"common_name","cpue_kg_per_ha_der","date_dim$full_date","date_dim$year","depth_m","field_identified_taxonomy_dim$scientific_name","latitude_dd","leg","longitude_dd","partition","pass","performance","project","sampling_end_hhmmss","sampling_start_hhmmss","scientific_name","station_code","statistical_partition_dim$statistical_partition_type","subsample_count","subsample_wt_kg","target_station_design_dim$stn_invalid_for_trawl_date_whid","total_catch_numbers","total_catch_wt_kg","trawl_id","vessel"
"darkblotched rockfish","0.000025737354","2004-06-27 00:00:00","2004","332.7000","Sebastes crameri","42.23305556","2","-124.62972222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","153254","150136","Sebastes crameri","45-043","NA","1","1.1000","0","1","1.1000","200406014131","Morning Star"
"darkblotched rockfish","0.000087179583","2004-06-28 00:00:00","2004","152.0000","Sebastes crameri","42.89722222","2","-124.74250000","NA","","Satisfactory","Groundfish Triennial Shelf Survey","064738","061744","Sebastes crameri","41-121","NA","21","3.6600","0","21","3.6600","200406014133","Morning Star"
"darkblotched rockfish","0.000380873307","2004-06-28 00:00:00","2004","235.2000","Sebastes crameri","42.89972222","2","-124.84666667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","154801","151855","Sebastes crameri","41-038","NA","25","15.3500","0","25","15.3500","200406014136","Morning Star"
"darkblotched rockfish","0.000022273159","2004-06-29 00:00:00","2004","129.0000","Sebastes crameri","42.57416667","2","-124.65833333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","080338","073138","Sebastes crameri","43-085","NA","7","0.9000","0","7","0.9000","200406014137","Morning Star"
"darkblotched rockfish","0.000337020387","2004-06-29 00:00:00","2004","210.0000","Sebastes crameri","42.55861111","2","-124.71166667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","110148","103142","Sebastes crameri","43-055","NA","27","13.8500","0","27","13.8500","200406014138","Morning Star"
"darkblotched rockfish","0.002364332960","2004-06-29 00:00:00","2004","220.7000","Sebastes crameri","42.91000000","2","-124.83500000","NA","","Satisfactory","Groundfish Triennial Shelf Survey","191547","184511","Sebastes crameri","41-048","NA","125","73.1000","0","167","97.9500","200406014140","Morning Star"
"darkblotched rockfish","0.000022847979","2004-06-30 00:00:00","2004","342.9000","Sebastes crameri","43.24138889","2","-124.75694444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","111842","104724","Sebastes crameri","39-088","NA","1","0.8500","0","1","0.8500","200406014143","Morning Star"
"darkblotched rockfish","0.000039024394","2004-06-30 00:00:00","2004","309.3000","Sebastes crameri","43.24305556","2","-124.74750000","NA","","Satisfactory","Groundfish Triennial Shelf Survey","132228","125134","Sebastes crameri","39-094","NA","2","1.3000","0","2","1.3000","200406014144","Morning Star"
"darkblotched rockfish","0.000002023942","2004-07-01 00:00:00","2004","105.0000","Sebastes crameri","43.41361111","2","-124.46750000","NA","","Satisfactory","Groundfish Triennial Shelf Survey","090815","083703","Sebastes crameri","38-163","NA","2","0.0800","0","2","0.0800","200406014146","Morning Star"
"darkblotched rockfish","0.000312631256","2004-07-01 00:00:00","2004","199.1000","Sebastes crameri","43.41638889","2","-124.63666667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","130402","123356","Sebastes crameri","38-063","NA","26","10.4500","0","26","10.4500","200406014148","Morning Star"
"darkblotched rockfish","0.001558376258","2004-07-01 00:00:00","2004","200.5000","Sebastes crameri","43.56277778","2","-124.57138889","NA","","Satisfactory","Groundfish Triennial Shelf Survey","200231","193331","Sebastes crameri","37-088","NA","156","58.3500","0","156","58.3500","200406014151","Morning Star"
"darkblotched rockfish","0.000011514621","2004-07-02 00:00:00","2004","141.3000","Sebastes crameri","43.56916667","2","-124.49194444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","064009","060803","Sebastes crameri","37-136","NA","5","0.5000","0","5","0.5000","200406014152","Morning Star"
"darkblotched rockfish","0.000009060654","2004-07-02 00:00:00","2004","127.2000","Sebastes crameri","43.56583333","2","-124.44777778","NA","","Satisfactory","Groundfish Triennial Shelf Survey","091038","083756","Sebastes crameri","37-161","NA","7","0.4000","0","7","0.4000","200406014153","Morning Star"
"darkblotched rockfish","0.000001644142","2004-07-02 00:00:00","2004","113.8000","Sebastes crameri","43.56416667","2","-124.38833333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","110812","103706","Sebastes crameri","37-198","NA","2","0.0700","0","2","0.0700","200406014154","Morning Star"
"darkblotched rockfish","0.000007173257","2004-07-03 00:00:00","2004","177.5000","Sebastes crameri","43.90111111","2","-124.56694444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","064755","061731","Sebastes crameri","35-207","NA","1","0.3000","0","1","0.3000","200406014157","Morning Star"
"darkblotched rockfish","0.000056348476","2004-07-03 00:00:00","2004","181.9000","Sebastes crameri","43.93027778","2","-124.58527778","NA","","Satisfactory","Groundfish Triennial Shelf Survey","085411","082317","Sebastes crameri","35-198","NA","5","2.2000","0","5","2.2000","200406014158","Morning Star"
"darkblotched rockfish","0.000027047945","2004-07-03 00:00:00","2004","210.4000","Sebastes crameri","43.90944444","2","-124.84055556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","115247","112153","Sebastes crameri","35-066","NA","3","1.0500","0","3","1.0500","200406014159","Morning Star"
"darkblotched rockfish","0.000023802677","2004-07-03 00:00:00","2004","347.7000","Sebastes crameri","43.90027778","2","-124.89055556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","143131","135949","Sebastes crameri","35-021","NA","2","1.1000","0","2","1.1000","200406014160","Morning Star"
"darkblotched rockfish","0.000014856128","2004-07-03 00:00:00","2004","311.1000","Sebastes crameri","43.89944444","2","-124.88194444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","171700","164436","Sebastes crameri","35-028","NA","1","0.5000","0","1","0.5000","200406014161","Morning Star"
"darkblotched rockfish","0.000040139395","2004-07-03 00:00:00","2004","401.1000","Sebastes crameri","43.89833333","2","-124.90000000","NA","","Satisfactory","Groundfish Triennial Shelf Survey","201626","194526","Sebastes crameri","35-011","NA","2","1.5500","0","2","1.5500","200406014163","Morning Star"
"darkblotched rockfish","0.000012016321","2004-07-04 00:00:00","2004","125.1000","Sebastes crameri","44.06694444","2","-124.50277778","NA","","Satisfactory","Groundfish Triennial Shelf Survey","111019","103943","Sebastes crameri","34-283","NA","6","0.5000","0","6","0.5000","200406014166","Morning Star"
"darkblotched rockfish","0.000040690439","2004-07-06 00:00:00","2004","397.2000","Sebastes crameri","44.22277778","2","-124.97055556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","093159","090247","Sebastes crameri","33-004","NA","2","1.3500","0","2","1.3500","200406014176","Morning Star"
"darkblotched rockfish","0.000038282267","2004-07-06 00:00:00","2004","374.9000","Sebastes crameri","44.55361111","2","-124.79583333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","162903","155745","Sebastes crameri","31-023","NA","2","1.4500","0","2","1.4500","200406014178","Morning Star"
"darkblotched rockfish","0.000253105463","2004-07-06 00:00:00","2004","314.5000","Sebastes crameri","44.56111111","2","-124.69361111","NA","","Satisfactory","Groundfish Triennial Shelf Survey","191700","184854","Sebastes crameri","31-090","NA","12","8.7500","0","12","8.7500","200406014179","Morning Star"
"darkblotched rockfish","0.000002389976","2004-07-07 00:00:00","2004","128.4000","Sebastes crameri","44.54666667","2","-124.53472222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","152250","145021","Sebastes crameri","31-197","NA","2","0.1000","0","2","0.1000","200406014183","Morning Star"
"darkblotched rockfish","0.000063687418","2004-07-08 00:00:00","2004","307.5000","Sebastes crameri","44.55944444","2","-124.67638889","NA","","Satisfactory","Groundfish Triennial Shelf Survey","081054","074042","Sebastes crameri","31-110","NA","4","2.4000","0","4","2.4000","200406014185","Morning Star"
"darkblotched rockfish","0.000111178394","2004-07-08 00:00:00","2004","297.0000","Sebastes crameri","44.56638889","2","-124.66138889","NA","","Satisfactory","Groundfish Triennial Shelf Survey","105455","102455","Sebastes crameri","31-092","NA","7","4.4000","0","7","4.4000","200406014186","Morning Star"
"darkblotched rockfish","0.000030165846","2004-07-12 00:00:00","2004","137.7000","Sebastes crameri","44.89722222","3","-124.27833333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","101309","094157","Sebastes crameri","29-382","NA","18","1.2000","0","18","1.2000","200406014187","Morning Star"
"darkblotched rockfish","0.001310919717","2004-07-12 00:00:00","2004","160.4000","Sebastes crameri","44.89638889","3","-124.37694444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","151604","144452","Sebastes crameri","29-324","NA","143","52.9500","0","143","52.9500","200406014189","Morning Star"
"darkblotched rockfish","0.000083053109","2004-07-12 00:00:00","2004","162.2000","Sebastes crameri","44.91500000","3","-124.36166667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","180509","173251","Sebastes crameri","29-322","NA","11","3.5000","0","11","3.5000","200406014190","Morning Star"
"darkblotched rockfish","0.001393831927","2004-07-12 00:00:00","2004","253.2000","Sebastes crameri","44.90750000","3","-124.47555556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","202624","195600","Sebastes crameri","29-256","NA","112","52.4500","0","112","52.4500","200406014191","Morning Star"
"darkblotched rockfish","0.000019004772","2004-07-13 00:00:00","2004","426.1000","Sebastes crameri","44.91777778","3","-124.75722222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","095034","091922","Sebastes crameri","29-096","NA","1","0.7500","0","1","0.7500","200406014193","Morning Star"
"darkblotched rockfish","0.000067044891","2004-07-13 00:00:00","2004","348.5000","Sebastes crameri","44.88055556","3","-124.83111111","NA","","Satisfactory","Groundfish Triennial Shelf Survey","133632","130450","Sebastes crameri","29-030","NA","3","2.6500","0","3","2.6500","200406014194","Morning Star"
"darkblotched rockfish","0.000362673088","2004-07-13 00:00:00","2004","281.7000","Sebastes crameri","44.89000000","3","-124.80416667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","163543","160413","Sebastes crameri","29-043","NA","16","13.8500","0","16","13.8500","200406014195","Morning Star"
"darkblotched rockfish","0.000024297418","2004-07-14 00:00:00","2004","439.0000","Sebastes crameri","45.25166667","3","-124.55055556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","093238","090344","Sebastes crameri","27-079","NA","1","0.8500","0","1","0.8500","200406014197","Morning Star"
"darkblotched rockfish","0.000316460415","2004-07-14 00:00:00","2004","253.2000","Sebastes crameri","45.24083333","3","-124.34194444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","145101","142031","Sebastes crameri","27-205","NA","33","12.1600","0","33","12.1600","200406014199","Morning Star"
"darkblotched rockfish","0.000050554380","2004-07-14 00:00:00","2004","138.8000","Sebastes crameri","45.24333333","3","-124.19055556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","173509","170308","Sebastes crameri","27-295","NA","27","2.2500","0","27","2.2500","200406014200","Morning Star"
"darkblotched rockfish","0.000004760611","2004-07-15 00:00:00","2004","141.2000","Sebastes crameri","45.58444444","3","-124.25027778","NA","","Satisfactory","Groundfish Triennial Shelf Survey","121314","114238","Sebastes crameri","25-300","NA","4","0.2000","0","4","0.2000","200406014203","Morning Star"
"darkblotched rockfish","0.000003660336","2004-07-15 00:00:00","2004","147.5000","Sebastes crameri","45.58583333","3","-124.26805556","NA","","Satisfactory","Groundfish Triennial Shelf Survey","141721","134627","Sebastes crameri","25-289","NA","3","0.1500","0","3","0.1500","200406014204","Morning Star"
"darkblotched rockfish","0.000009164443","2004-07-15 00:00:00","2004","151.0000","Sebastes crameri","45.60777778","3","-124.29833333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","183450","181344","Sebastes crameri","25-288","NA","5","0.2500","0","5","0.2500","200406014206","Morning Star"
"darkblotched rockfish","0.000020427964","2004-07-16 00:00:00","2004","189.2000","Sebastes crameri","45.58194444","3","-124.41444444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","085457","082339","Sebastes crameri","25-207","NA","3","0.9000","0","3","0.9000","200406014208","Morning Star"
"darkblotched rockfish","0.000371689088","2004-07-16 00:00:00","2004","246.9000","Sebastes crameri","45.56694444","3","-124.48722222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","114236","111118","Sebastes crameri","25-151","NA","45","15.9500","0","45","15.9500","200406014209","Morning Star"
"darkblotched rockfish","0.000014822274","2004-07-17 00:00:00","2004","150.4000","Sebastes crameri","45.91444444","3","-124.44972222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","130334","123234","Sebastes crameri","23-197","NA","5","0.6000","0","5","0.6000","200406014214","Morning Star"
"darkblotched rockfish","0.000031060295","2004-07-17 00:00:00","2004","123.8000","Sebastes crameri","45.90833333","3","-124.26722222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","153043","150001","Sebastes crameri","23-305","NA","18","1.2000","0","18","1.2000","200406014215","Morning Star"
"darkblotched rockfish","0.000016315545","2004-07-17 00:00:00","2004","121.1000","Sebastes crameri","45.89944444","3","-124.25527778","NA","","Satisfactory","Groundfish Triennial Shelf Survey","174612","171424","Sebastes crameri","23-312","NA","15","0.7000","0","15","0.7000","200406014216","Morning Star"
"darkblotched rockfish","0.002408761745","2004-07-20 00:00:00","2004","209.6000","Sebastes crameri","46.57583333","3","-124.57972222","NA","","Satisfactory","Groundfish Triennial Shelf Survey","065236","063207","Sebastes crameri","19-006","NA","156","61.4000","0","156","61.4000","200406014227","Morning Star"
"darkblotched rockfish","0.000571564094","2004-07-20 00:00:00","2004","210.9000","Sebastes crameri","46.57444444","3","-124.56944444","NA","","Satisfactory","Groundfish Triennial Shelf Survey","100000","092930","Sebastes crameri","19-057","NA","63","22.5500","0","63","22.5500","200406014228","Morning Star"
"darkblotched rockfish","0.000080574514","2004-07-20 00:00:00","2004","115.5000","Sebastes crameri","46.58527778","3","-124.45666667","NA","","Satisfactory","Groundfish Triennial Shelf Survey","131216","123934","Sebastes crameri","19-114","NA","42","3.4000","0","42","3.4000","200406014229","Morning Star"
"darkblotched rockfish","0.000002588377","2004-07-20 00:00:00","2004","101.4000","Sebastes crameri","46.56166667","3","-124.42833333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","153409","150151","Sebastes crameri","19-125","NA","2","0.1000","0","2","0.1000","200406014230","Morning Star"
"darkblotched rockfish","0.000008331733","2004-07-21 00:00:00","2004","129.3000","Sebastes crameri","46.90833333","3","-124.71638889","NA","","Satisfactory","Groundfish Triennial Shelf Survey","065328","062234","Sebastes crameri","17-131","NA","8","0.3000","0","8","0.3000","200406014232","Morning Star"
"darkblotched rockfish","0.000012384914","2004-07-21 00:00:00","2004","113.5000","Sebastes crameri","46.89138889","3","-124.63583333","NA","","Satisfactory","Groundfish Triennial Shelf Survey","150258","143012","Sebastes crameri","17-173","NA","11","0.5500","0","11","0.5500","200406014234","Morning Star"
